0001706;/zxdb/sinclair/pokes/F-16 Fighting Falcon (1989)(Code Masters).pok
0001709;/zxdb/sinclair/pokes/Factory Breakout (1984)(Poppy Soft).pok
0001710;/zxdb/sinclair/pokes/Fahrenheit 3000 (1984)(Softstone).pok
0001712;/zxdb/sinclair/pokes/Fairlight (1985)(The Edge).pok
0001715;/zxdb/sinclair/pokes/Fairlight II (1986)(The Edge).pok
0001718;/zxdb/sinclair/pokes/Falcon Patrol 2 (1985)(Virgin Games).pok
0001720;/zxdb/sinclair/pokes/Falcon The Renegade Lord (1987)(Virgin Games).pok
0001722;/zxdb/sinclair/pokes/Fall Guy (1985)(Elite Systems).pok
0001724;/zxdb/sinclair/pokes/Fallen Angel (1989)(Screen 7).pok
0001725;/zxdb/sinclair/pokes/Funky Punky (1987)(Grupo Editorial SYGRAN).pok
0001729;/zxdb/sinclair/pokes/Fantastic Voyage (1984)(Quicksilva).pok
0001733;/zxdb/sinclair/pokes/Fast Breed (1998)(Master Home Computers Group).pok
0001734;/zxdb/sinclair/pokes/Fast 'n' Furious (1987)(Go!).pok
0001736;/zxdb/sinclair/pokes/Fat Worm Blows a Sparky (1986)(Durell Software).pok
0001738;/zxdb/sinclair/pokes/Fearless Frank (1984)(St. Michael).pok
0001739;/zxdb/sinclair/pokes/Fernandez Must Die (1988)(Image Works).pok
0001741;/zxdb/sinclair/pokes/Fernando Martin Basket Master (1987)(Dinamic Software).pok
0001744;/zxdb/sinclair/pokes/Feud (1987)(Bulldog Software).pok
0001748;/zxdb/sinclair/pokes/F.I.F.O. (1989)(Klub Fifo).pok
0001749;/zxdb/sinclair/pokes/Fifth Quadrant, The (1987)(Bubble Bus Software).pok
0001752;/zxdb/sinclair/pokes/Fighter Bomber (1990)(Activision Inc).pok
0001757;/zxdb/sinclair/pokes/Fighting Warrior (1985)(Melbourne House).pok
0001762;/zxdb/sinclair/pokes/Final Matrix, The (1987)(Gremlin Graphics Software).pok
0001764;/zxdb/sinclair/pokes/Finders Keepers (1985)(Mastertronic).pok
0001765;/zxdb/sinclair/pokes/Fire and Forget (1988)(Titus).pok
0001766;/zxdb/sinclair/pokes/F.I.R.E. (1988)(Fuxoft).pok
0001770;/zxdb/sinclair/pokes/Firebirds (1983)(Softek).pok
0001771;/zxdb/sinclair/pokes/Fireflash (1983)(Abacus Programs).pok
0001772;/zxdb/sinclair/pokes/Firefly (1988)(Ocean Software).pok
0001775;/zxdb/sinclair/pokes/Firelord (1986)(Hewson Consultants).pok
0001777;/zxdb/sinclair/pokes/Fireman Fred (1984)(Tynesoft).pok
0001781;/zxdb/sinclair/pokes/Firestorm (1986)(Nexus Productions).pok
0001782;/zxdb/sinclair/pokes/FireTrap (1987)(Electric Dreams Software).pok
0001789;/zxdb/sinclair/pokes/Flak (1984)(US Gold).pok
0001791;/zxdb/sinclair/pokes/Flash Gordon (1987)(Mastertronic Added Dimension).pok
0001799;/zxdb/sinclair/pokes/Flintstones, The (1988)(Grandslam Entertainments).pok
0001803;/zxdb/sinclair/pokes/Flipi (1984)(Wr. Agostini).pok
0001809;/zxdb/sinclair/pokes/Flunky (1987)(Piranha).pok
0001812;/zxdb/sinclair/pokes/Flying Formula, The (1986)(ZX Computing).pok
0001813;/zxdb/sinclair/pokes/Flying Shark (1987)(Firebird Software).pok
0001818;/zxdb/sinclair/pokes/Football Director II (1987)(D&H Games).pok
0001821;/zxdb/sinclair/pokes/Football Director (1986)(D&H Games).pok
0001832;/zxdb/sinclair/pokes/Footballer of the Year (1986)(Gremlin Graphics Software).pok
0001834;/zxdb/sinclair/pokes/Footballer of the Year 2 (1989)(Gremlin Graphics Software).pok
0001837;/zxdb/sinclair/pokes/Forbidden Planet (1986)(Design Design Software).pok
0001839;/zxdb/sinclair/pokes/Force Fighter (1984)(Perfection Software).pok
0001842;/zxdb/sinclair/pokes/Forest of Doom, The (1984)(Puffin Books).pok
0001845;/zxdb/sinclair/pokes/Formula One (1985)(CRL Group).pok
0001846;/zxdb/sinclair/pokes/Foxx Fights Back (1988)(Image Works).pok
0001848;/zxdb/sinclair/pokes/Frank Bruno's Boxing (1985)(Elite Systems).pok
0001849;/zxdb/sinclair/pokes/Frank N Stein (1984)(PSS).pok
0001851;/zxdb/sinclair/pokes/Frank the Flea (1986)(Megasoft).pok
0001852;/zxdb/sinclair/pokes/Frankenstein 2000 (1985)(Icon Software).pok
0001853;/zxdb/sinclair/pokes/Frankie (1989)(MicroHobby).pok
0001854;/zxdb/sinclair/pokes/Frankie Goes to Hollywood (1985)(Ocean Software).pok
0001858;/zxdb/sinclair/pokes/Fred (1984)(Investronica).pok
0001860;/zxdb/sinclair/pokes/Freddy Hardest (1987)(Dinamic Software).pok
0001863;/zxdb/sinclair/pokes/Freddy Hardest en Manhattan Sur (1989)(Dinamic Software).pok
0001865;/zxdb/sinclair/pokes/Fred's Fan Factory (1984)(Software Supersavers).pok
0001866;/zxdb/sinclair/pokes/Free Climbing (1988)(Zafiro Software Division).pok
0001867;/zxdb/sinclair/pokes/Freedom Fighter (1988)(The Power House).pok
0001869;/zxdb/sinclair/pokes/Freex (1984)(Software Supersavers).pok
0001870;/zxdb/sinclair/pokes/Freez'Bees (1984)(Silversoft).pok
0001871;/zxdb/sinclair/pokes/Frenzy (1982)(Quicksilva).pok
0001874;/zxdb/sinclair/pokes/Friday the 13th (1986)(Domark).pok
0001875;/zxdb/sinclair/pokes/Fridge Frenzy (1985)(Bug-Byte Software).pok
0001877;/zxdb/sinclair/pokes/Frightmare (1988)(Cascade Games).pok
0001880;/zxdb/sinclair/pokes/Frog Hopper (19xx)(Walltone Software).pok
0001882;/zxdb/sinclair/pokes/Frog Shooter (1984)(Kuma Computers).pok
0001887;/zxdb/sinclair/pokes/Frogger (1983)(A'n'F Software).pok
0001890;/zxdb/sinclair/pokes/Froggy (1983)(DJL Software).pok
0001892;/zxdb/sinclair/pokes/Frontline (1988)(Zeppelin Games).pok
0001893;/zxdb/sinclair/pokes/Froot Loop (1984)(Ntd Software).pok
0001894;/zxdb/sinclair/pokes/Frost Byte (1986)(Mikro-Gen).pok
0001908;/zxdb/sinclair/pokes/Full Throttle (1984)(Micromega).pok
0001910;/zxdb/sinclair/pokes/Full Throttle 2 (1990)(Zeppelin Games).pok
0001911;/zxdb/sinclair/pokes/Fury, The (1988)(Martech Games).pok
0001914;/zxdb/sinclair/pokes/Future Bike Simulator (1990)(Hi-Tec Software).pok
0001916;/zxdb/sinclair/pokes/Future Games (1986)(Mastertronic).pok
0001920;/zxdb/sinclair/pokes/Future Knight (1986)(Gremlin Graphics Software).pok
0001924;/zxdb/sinclair/pokes/Galactic Abductors (1983)(Anirog Software).pok
0001928;/zxdb/sinclair/pokes/Galactic Gunners (1987)(Cybexlab Software).pok
0001930;/zxdb/sinclair/pokes/Galactic Trooper (1984)(Romik Software).pok
0001932;/zxdb/sinclair/pokes/Galakzions (1983)(Mikro-Gen).pok
0001933;/zxdb/sinclair/pokes/Galaxian (1984)(Atarisoft).pok
0001934;/zxdb/sinclair/pokes/Galaxians (1982)(Artic Computing).pok
0001935;/zxdb/sinclair/pokes/Galaxy Attack (1983)(Sunshine Books).pok
0001936;/zxdb/sinclair/pokes/Galaxy Force (1989)(Activision Inc).pok
0001940;/zxdb/sinclair/pokes/Galivan - Cosmo Police (1986)(Imagine Software).pok
0001942;/zxdb/sinclair/pokes/Galletron (1987)(Bulldog Software).pok
0001956;/zxdb/sinclair/pokes/3D Game Maker (1987)(CRL Group).pok
0001957;/zxdb/sinclair/pokes/Game Mix (1987)(Suzy Soft).pok
0001958;/zxdb/sinclair/pokes/Game Over (1987)(Dinamic Software).pok
0001970;/zxdb/sinclair/pokes/Games Designer (1983)(Quicksilva).pok
0001977;/zxdb/sinclair/pokes/Garfield - Big, Fat, Hairy Deal (1988)(The Edge).pok
0001979;/zxdb/sinclair/pokes/Garfield - Winter's Tail (1990)(The Edge).pok
0001982;/zxdb/sinclair/pokes/Gary Lineker's Hot-Shot! (1988)(Gremlin Graphics Software).pok
0001984;/zxdb/sinclair/pokes/Gary Lineker's Superskills (1988)(Gremlin Graphics Software).pok
0001985;/zxdb/sinclair/pokes/Gary Lineker's Superstar Soccer (1987)(Gremlin Graphics Software).pok
0001986;/zxdb/sinclair/pokes/Gatecrasher (1984)(Quicksilva).pok
0001989;/zxdb/sinclair/pokes/Gauntlet (1987)(US Gold).pok
0001991;/zxdb/sinclair/pokes/Gauntlet II (1988)(US Gold).pok
0001993;/zxdb/sinclair/pokes/Gauntlet III The Final Quest (1991)(US Gold).pok
0001994;/zxdb/sinclair/pokes/Gauntlet The Deeper Dungeons (1987)(US Gold).pok
0002000;/zxdb/sinclair/pokes/GeeBee Air Rally (1988)(Activision Inc).pok
0002006;/zxdb/sinclair/pokes/Gemelos (1989)(YOX).pok
0002007;/zxdb/sinclair/pokes/Gemini Wing (1989)(Virgin Mastertronic).pok
0002012;/zxdb/sinclair/pokes/Genus (1988)(Andrew Mark Daly).pok
0002016;/zxdb/sinclair/pokes/Gerry the Germ (1985)(Firebird Software).pok
0002024;/zxdb/sinclair/pokes/Ghost Hunt (1983)(PSS).pok
0002025;/zxdb/sinclair/pokes/Ghostbusters (1984)(Activision Inc).pok
0002031;/zxdb/sinclair/pokes/Ghostbusters II (1989)(Activision Inc).pok
0002035;/zxdb/sinclair/pokes/Ghostly Grange (1987)(Sparklers).pok
0002037;/zxdb/sinclair/pokes/Ghost's Revenge (1983)(Micromania).pok
0002038;/zxdb/sinclair/pokes/G.I. Hero (1988)(Firebird Software).pok
0002040;/zxdb/sinclair/pokes/Giant's Revenge (1984)(Thor Computer Software).pok
0002041;/zxdb/sinclair/pokes/Gift from the Gods (1984)(Ocean Software).pok
0002044;/zxdb/sinclair/pokes/Gilbert Escape from Drill (1989)(Again Again).pok
0002047;/zxdb/sinclair/pokes/Gilligan's Gold (1984)(Ocean Software).pok
0002049;/zxdb/sinclair/pokes/Give My Regards to Broad Street (1985)(Mind Games).pok
0002050;/zxdb/sinclair/pokes/Gladiator (1986)(Domark).pok
0002052;/zxdb/sinclair/pokes/Glass (1985)(Quicksilva).pok
0002054;/zxdb/sinclair/pokes/Glider Rider (1986)(Quicksilva).pok
0002058;/zxdb/sinclair/pokes/Globular Troubles (1987)(Jorgen Bech).pok
0002060;/zxdb/sinclair/pokes/G-LOC (1992)(US Gold).pok
0002062;/zxdb/sinclair/pokes/Glug Glug (1984)(CRL Group).pok
0002063;/zxdb/sinclair/pokes/Gnasher (1983)(R&R Software).pok
0002066;/zxdb/sinclair/pokes/Gnoni (1988)(MicroHobby).pok
0002067;/zxdb/sinclair/pokes/Go Bear Go! (1988)(Sinclair User).pok
0002069;/zxdb/sinclair/pokes/Go to Hell (1985)(Triple Six).pok
0002072;/zxdb/sinclair/pokes/Gobstopper (1983)(Calisto).pok
0002073;/zxdb/sinclair/pokes/Gobble a Ghost (1982)(CDS Microsystems).pok
0002074;/zxdb/sinclair/pokes/Gobbleman (1982)(Artic Computing).pok
0002077;/zxdb/sinclair/pokes/Gold Digger (1983)(Blaby Computer Games).pok
0002078;/zxdb/sinclair/pokes/Gold Mine (1983)(DK'Tronics).pok
0002080;/zxdb/sinclair/pokes/Gold Rush (1983)(Thorn EMI Video).pok
0002081;/zxdb/sinclair/pokes/Golden Axe (1990)(Virgin Games).pok
0002084;/zxdb/sinclair/pokes/Golden Basket (1990)(Opera Soft).pok
0002096;/zxdb/sinclair/pokes/Gonuffos (1985)(MicroHobby).pok
0002097;/zxdb/sinclair/pokes/Gonzzalezz (1989)(Opera Soft).pok
0002099;/zxdb/sinclair/pokes/Goody (1987)(Opera Soft).pok
0002103;/zxdb/sinclair/pokes/Goonies, The (1986)(US Gold).pok
0002106;/zxdb/sinclair/pokes/Gotcha (1983)(Blaby Computer Games).pok
0002107;/zxdb/sinclair/pokes/Gothik (1987)(Firebird Software).pok
0002112;/zxdb/sinclair/pokes/Grand National (1985)(Elite Systems).pok
0002117;/zxdb/sinclair/pokes/Grand Prix Driver (1983)(Britannia Software).pok
0002125;/zxdb/sinclair/pokes/Great Escape, The (1986)(Ocean Software).pok
0002130;/zxdb/sinclair/pokes/Great Gurianos (1987)(Hit-Pak).pok
0002132;/zxdb/sinclair/pokes/Great Space Race, The (1984)(Legend).pok
0002133;/zxdb/sinclair/pokes/Grebit (1990)(Alternative Software).pok
0002134;/zxdb/sinclair/pokes/Green Beret (1986)(Imagine Software).pok
0002137;/zxdb/sinclair/pokes/Gregory Loses His Clock (1989)(Mastertronic Plus).pok
0002138;/zxdb/sinclair/pokes/Gremlins (1984)(Thor Computer Software).pok
0002139;/zxdb/sinclair/pokes/Gremlins 2 La Nueva Generacion (1990)(Topo Soft).pok
0002143;/zxdb/sinclair/pokes/Greyfell (1987)(Starlight Software).pok
0002147;/zxdb/sinclair/pokes/Grid Patrol (1984)(MC Lothlorien).pok
0002148;/zxdb/sinclair/pokes/Grid Trap (1986)(LiveWire Software).pok
0002149;/zxdb/sinclair/pokes/Grid-Bug (1983)(Add-On Electronics).pok
0002150;/zxdb/sinclair/pokes/Grid-Run (1983)(Arcade Software).pok
0002151;/zxdb/sinclair/pokes/Gridrunner (1983)(Quicksilva).pok
0002152;/zxdb/sinclair/pokes/Matrix (1984)(Salamander Software).pok
0002155;/zxdb/sinclair/pokes/Ground Attack (1982)(Silversoft).pok
0002157;/zxdb/sinclair/pokes/Grumpy Gumphrey Supersleuth (1985)(Gremlin Graphics Software).pok
0002159;/zxdb/sinclair/pokes/Gryzor (1987)(Ocean Software).pok
0002166;/zxdb/sinclair/pokes/Guardian, The (1983)(PSS).pok
0002167;/zxdb/sinclair/pokes/Guardian II Revenge of the Mutants (1990)(Hi-Tec Software).pok
0002171;/zxdb/sinclair/pokes/Guerrilla War (1988)(Imagine Software).pok
0002174;/zxdb/sinclair/pokes/Guido (1984)(Blaby Computer Games).pok
0002175;/zxdb/sinclair/pokes/Gulpman (1982)(Campbell Systems).pok
0002176;/zxdb/sinclair/pokes/Gunboat (1987)(Piranha).pok
0002177;/zxdb/sinclair/pokes/Gunfighter (1988)(Atlantis Software).pok
0002178;/zxdb/sinclair/pokes/Gunhed (1990)(Hellenic Software).pok
0002179;/zxdb/sinclair/pokes/Gun Law (1983)(Vortex Software).pok
0002180;/zxdb/sinclair/pokes/Gunpowder, Treason and Plot (1988)(Redwood Designs).pok
0002181;/zxdb/sinclair/pokes/Gunrunner (1987)(Hewson Consultants).pok
0002186;/zxdb/sinclair/pokes/Gunstar (1987)(Firebird Software).pok
0002187;/zxdb/sinclair/pokes/Guppi (1987)(Andrew Mark Daly).pok
0002189;/zxdb/sinclair/pokes/Gutz (1988)(Ocean Software).pok
0002194;/zxdb/sinclair/pokes/Gyron (1985)(Firebird Software).pok
0002196;/zxdb/sinclair/pokes/Gyroscope (1985)(Melbourne House).pok
0002199;/zxdb/sinclair/pokes/Habilit (1988)(Iber Software).pok
0002200;/zxdb/sinclair/pokes/Hacker (1985)(Activision Inc).pok
0002202;/zxdb/sinclair/pokes/Hacker II The Doomsday Papers (1987)(Activision Inc).pok
0002204;/zxdb/sinclair/pokes/Hades Nebula (1987)(Nexus Productions).pok
0002206;/zxdb/sinclair/pokes/Halaga (1985)(Interceptor Software).pok
0002209;/zxdb/sinclair/pokes/Halls of the Things (1983)(Crystal Computing).pok
0002214;/zxdb/sinclair/pokes/Return of the Things (1984)(Design Design Software).pok
0002216;/zxdb/sinclair/pokes/Hammer Boy (1991)(Dinamic Software).pok
0002218;/zxdb/sinclair/pokes/Hammerfist (1990)(Activision Inc).pok
0002221;/zxdb/sinclair/pokes/Hamon IV (1997)(Ascendancy).pok
0002223;/zxdb/sinclair/pokes/Hamte Damte (1988)(Cross Technics).pok
0002225;/zxdb/sinclair/pokes/Handy Andy (1984)(CRL Group).pok
0002231;/zxdb/sinclair/pokes/Happiest Days of Your Life, The (1986)(Firebird Software).pok
0002232;/zxdb/sinclair/pokes/Hard Cheese (1983)(DK'Tronics).pok
0002233;/zxdb/sinclair/pokes/Hard Drivin' (1989)(Domark).pok
0002241;/zxdb/sinclair/pokes/Harrier Attack! (1983)(Durell Software).pok
0002245;/zxdb/sinclair/pokes/Harry Hare's Lair (1985)(Artic Computing).pok
0002247;/zxdb/sinclair/pokes/H.A.T.E. (1989)(Gremlin Graphics Software).pok
0002249;/zxdb/sinclair/pokes/Haunted Hedges (1983)(Micromega).pok
0002251;/zxdb/sinclair/pokes/Haunted House (1992)(Your Sinclair).pok
0002252;/zxdb/sinclair/pokes/Havoc (1984)(Dynavision).pok
0002253;/zxdb/sinclair/pokes/Havoc (1990)(Players Premier).pok
0002256;/zxdb/sinclair/pokes/Hawk Storm (1991)(Players Premier).pok
0002257;/zxdb/sinclair/pokes/Hawks (1983)(Lotus-Soft).pok
0002259;/zxdb/sinclair/pokes/Head over Heels (1987)(Ocean Software).pok
0002262;/zxdb/sinclair/pokes/Head the Ball (1992)(Crash).pok
0002263;/zxdb/sinclair/pokes/Headbangers Heaven (1983)(Llamasoft).pok
0002264;/zxdb/sinclair/pokes/Headstart (1987)(Bug-Byte Software).pok
0002266;/zxdb/sinclair/pokes/Heartbroken (1989)(Atlantis Software).pok
0002267;/zxdb/sinclair/pokes/Heartland (1986)(Odin Computer Graphics).pok
0002274;/zxdb/sinclair/pokes/Heavy on the Magick (1986)(Gargoyle Games).pok
0002278;/zxdb/sinclair/pokes/Heist 2012 (1987)(Firebird Software).pok
0002280;/zxdb/sinclair/pokes/Helichopper (1985)(Firebird Software).pok
0002287;/zxdb/sinclair/pokes/Hellfire (1985)(Melbourne House).pok
0002288;/zxdb/sinclair/pokes/Hellfire Attack (1989)(Martech Games).pok
0002291;/zxdb/sinclair/pokes/Helter Skelter (1991)(Audiogenic Software).pok
0002292;/zxdb/sinclair/pokes/Henry's Hoard (1985)(Alternative Software).pok
0002295;/zxdb/sinclair/pokes/Herbert's Dummy Run (1985)(Mikro-Gen).pok
0002298;/zxdb/sinclair/pokes/Hercules (1986)(Alpha-Omega Software).pok
0002299;/zxdb/sinclair/pokes/Hercules Slayer of the Damned (1988)(Gremlin Graphics Software).pok
0002301;/zxdb/sinclair/pokes/H.E.R.O. (1984)(Activision Inc).pok
0002302;/zxdb/sinclair/pokes/Hero Quest (1991)(Gremlin Graphics Software).pok
0002304;/zxdb/sinclair/pokes/Hero Quest Return of the Witch Lord (1991)(Gremlin Graphics Software).pok
0002306;/zxdb/sinclair/pokes/Heroes of the Lance (1988)(US Gold).pok
0002307;/zxdb/sinclair/pokes/Hero-Quest (1994)(Karry Soft).pok
0002311;/zxdb/sinclair/pokes/Hidden City (1983)(Bytewell).pok
0002312;/zxdb/sinclair/pokes/Hideous (1992)(Alternative Software).pok
0002315;/zxdb/sinclair/pokes/High Noon (1983)(Work Force).pok
0002316;/zxdb/sinclair/pokes/High Steel (1989)(Screen 7).pok
0002319;/zxdb/sinclair/pokes/Highlander (1986)(Ocean Software).pok
0002322;/zxdb/sinclair/pokes/Highrise Harry (1983)(Blaby Computer Games).pok
0002323;/zxdb/sinclair/pokes/Highway Encounter (1985)(Vortex Software).pok
0002326;/zxdb/sinclair/pokes/Hijack (1986)(Electric Dreams Software).pok
0002331;/zxdb/sinclair/pokes/Hiperynto (1985)(MicroHobby).pok
0002333;/zxdb/sinclair/pokes/Hive (1986)(Firebird Software).pok
0002335;/zxdb/sinclair/pokes/Hobgoblin (1991)(Atlantis Software).pok
0002339;/zxdb/sinclair/pokes/Holiday in Sumaria (1987)(Pirate Software).pok
0002341;/zxdb/sinclair/pokes/Pokestripper (1986)(Individual Software).pok
0002343;/zxdb/sinclair/pokes/Honba za Pokladem (1993)(Proxima Software).pok
0002344;/zxdb/sinclair/pokes/Hong Kong Phooey (1990)(Hi-Tec Software).pok
0002346;/zxdb/sinclair/pokes/Hooper (1989)(MicroHobby).pok
0002347;/zxdb/sinclair/pokes/Hopper (1983)(PSS).pok
0002348;/zxdb/sinclair/pokes/Hopper Copper (1988)(Silverbird Software).pok
0002349;/zxdb/sinclair/pokes/Hopping Mad (1988)(Elite Systems).pok
0002350;/zxdb/sinclair/pokes/Horace & the Spiders (1983)(Sinclair Research).pok
0002351;/zxdb/sinclair/pokes/Horace Goes Skiing (1982)(Sinclair Research).pok
0002352;/zxdb/sinclair/pokes/Hormiguero Maldito (1985)(MicroHobby).pok
0002354;/zxdb/sinclair/pokes/Hostages (1990)(Infogrames).pok
0002361;/zxdb/sinclair/pokes/Hot Rod (1990)(Activision Inc).pok
0002362;/zxdb/sinclair/pokes/House Jack Built, The (1984)(Thor Computer Software).pok
0002363;/zxdb/sinclair/pokes/House of the Living Dead (1983)(Phipps Associates).pok
0002366;/zxdb/sinclair/pokes/How to be a Complete Bastard (1987)(Virgin Games).pok
0002368;/zxdb/sinclair/pokes/How to be a Hero (1987)(Mastertronic Added Dimension).pok
0002370;/zxdb/sinclair/pokes/Howard the Duck (1987)(Activision Inc).pok
0002372;/zxdb/sinclair/pokes/Hubert (1984)(Blaby Computer Games).pok
0002373;/zxdb/sinclair/pokes/Hudson Hawk (1991)(Ocean Software).pok
0002375;/zxdb/sinclair/pokes/Human Killing Machine (1988)(US Gold).pok
0002378;/zxdb/sinclair/pokes/Humphrey (1988)(Zigurat Software).pok
0002381;/zxdb/sinclair/pokes/Humpty Dumpty Meets the Fuzzy Wuzzies (1984)(Artic Computing).pok
0002383;/zxdb/sinclair/pokes/Hunchback (1984)(Ocean Software).pok
0002384;/zxdb/sinclair/pokes/Hunchback II (1984)(Ocean Software).pok
0002387;/zxdb/sinclair/pokes/Hunchy (1983)(Your Computer).pok
0002388;/zxdb/sinclair/pokes/Hundra (1988)(Dinamic Software).pok
0002390;/zxdb/sinclair/pokes/Hungry Horace (1982)(Sinclair Research).pok
0002392;/zxdb/sinclair/pokes/Hunt for Red October, The - Based on the Movie (1991)(Grandslam Entertainments).pok
0002393;/zxdb/sinclair/pokes/Hunter (1991)(Scope Designs).pok
0002401;/zxdb/sinclair/pokes/Huxley Pig (1991)(Alternative Software).pok
0002404;/zxdb/sinclair/pokes/Hybrid (1987)(Starlight Software).pok
0002406;/zxdb/sinclair/pokes/Hydra (1991)(Domark).pok
0002408;/zxdb/sinclair/pokes/Hydrofool (1987)(Faster Than Light).pok
0002411;/zxdb/sinclair/pokes/Hypa Raid (1986)(Atlantis Software).pok
0002413;/zxdb/sinclair/pokes/Hyper Active (1988)(Sinclair User).pok
0002414;/zxdb/sinclair/pokes/Hyper Sports (1985)(Imagine Software).pok
0002417;/zxdb/sinclair/pokes/Hyperaction (1984)(Silversoft).pok
0002418;/zxdb/sinclair/pokes/Hyperblaster (1984)(MC Lothlorien).pok
0002420;/zxdb/sinclair/pokes/Hyperlane (1989)(Crash).pok
0002421;/zxdb/sinclair/pokes/Hyperlane + (1991)(Sinclair User).pok
0002422;/zxdb/sinclair/pokes/Hypsys (1989)(Dro Soft).pok
0002424;/zxdb/sinclair/pokes/Hysteria (1987)(Software Projects).pok
0002427;/zxdb/sinclair/pokes/I Aint Got Nobody (19xx)(Tynesoft).pok
0002428;/zxdb/sinclair/pokes/I Alien (1988)(CRL Group).pok
0002429;/zxdb/sinclair/pokes/I, Ball (1987)(Firebird Software).pok
0002431;/zxdb/sinclair/pokes/I Ball II (1987)(Firebird Software).pok
0002433;/zxdb/sinclair/pokes/I, of the Mask (1985)(Electric Dreams Software).pok
0002438;/zxdb/sinclair/pokes/Ian's Night Out (1986)(Magnum Computing).pok
0002439;/zxdb/sinclair/pokes/Ice Attack (1984)(QBIT).pok
0002440;/zxdb/sinclair/pokes/Ice Temple, The (1986)(Bubble Bus Software).pok
0002443;/zxdb/sinclair/pokes/Ice Breaker (1990)(Topo Soft).pok
0002444;/zxdb/sinclair/pokes/Icicle Works (1985)(State Soft).pok
0002446;/zxdb/sinclair/pokes/I.C.U.P.S. (1986)(Thor Computer Software).pok
0002450;/zxdb/sinclair/pokes/Ikari Warriors (1988)(Elite Systems).pok
0002452;/zxdb/sinclair/pokes/I'm in Shock (1984)(Artic Computing).pok
0002453;/zxdb/sinclair/pokes/Impact (1988)(Audiogenic Software).pok
0002456;/zxdb/sinclair/pokes/Implosion (1987)(Cascade Games).pok
0002458;/zxdb/sinclair/pokes/Impossaball (1987)(Hewson Consultants).pok
0002460;/zxdb/sinclair/pokes/Impossamole (1990)(Gremlin Graphics Software).pok
0002462;/zxdb/sinclair/pokes/Impossible Mission (1985)(US Gold).pok
0002464;/zxdb/sinclair/pokes/Impossible Mission II (1988)(US Gold).pok
0002468;/zxdb/sinclair/pokes/Incredible Shrinking Fireman (1986)(Mastertronic).pok
0002469;/zxdb/sinclair/pokes/Incredible Shrinking Sphere (1989)(Electric Dreams Software).pok
0002472;/zxdb/sinclair/pokes/Indiana Jones and the Fate of Atlantis (1992)(US Gold).pok
0002473;/zxdb/sinclair/pokes/Indiana Jones and the Last Crusade (1989)(US Gold).pok
0002475;/zxdb/sinclair/pokes/Indiana Jones and the Temple of Doom (1987)(US Gold).pok
0002481;/zxdb/sinclair/pokes/Inferno (1993)(Proxima Software).pok
0002482;/zxdb/sinclair/pokes/Infiltrator (1986)(US Gold).pok
0002486;/zxdb/sinclair/pokes/Inhumanos, Los (1990)(Delta Software S.L.).pok
0002487;/zxdb/sinclair/pokes/Insector Hecti in the Interchange (1991)(Hi-Tec Software).pok
0002488;/zxdb/sinclair/pokes/Inside Outing (1988)(The Edge).pok
0002489;/zxdb/sinclair/pokes/Inspector Gadget and the Circus of Fear (1987)(Melbourne House).pok
0002491;/zxdb/sinclair/pokes/Intensity (1988)(Firebird Software).pok
0002493;/zxdb/sinclair/pokes/3D-Interceptor (1984)(Ventamatic).pok
0002502;/zxdb/sinclair/pokes/International Karate (1985)(System 3 Software).pok
0002503;/zxdb/sinclair/pokes/IK+ (1987)(System 3 Software).pok
0002511;/zxdb/sinclair/pokes/International Kickboxing (1993)(Your Sinclair).pok
0002514;/zxdb/sinclair/pokes/International Match Day (1985)(Ocean Software).pok
0002515;/zxdb/sinclair/pokes/International Ninja Rabbits (1991)(Micro Value).pok
0002520;/zxdb/sinclair/pokes/Interpide (1983)(ZX-Power).pok
0002523;/zxdb/sinclair/pokes/Into the Eagle's Nest (1987)(Pandora).pok
0002530;/zxdb/sinclair/pokes/Invaders (1982)(Artic Computing).pok
0002531;/zxdb/sinclair/pokes/Invaders (1983)(DK'Tronics).pok
0002535;/zxdb/sinclair/pokes/Invasion Force (1982)(Artic Computing).pok
0002538;/zxdb/sinclair/pokes/Invasion of the Body Snatchas! (1983)(Crystal Computing).pok
0002543;/zxdb/sinclair/pokes/Iron Lord (1989)(Ubi Soft).pok
0002544;/zxdb/sinclair/pokes/Iron Soldier (1989)(Sinclair User).pok
0002546;/zxdb/sinclair/pokes/Ivan 'Ironman' Stewart's Super Off Road (1990)(Virgin Games).pok
0002550;/zxdb/sinclair/pokes/Italia '90 - World Cup Soccer (1989)(Virgin Games).pok
0002553;/zxdb/sinclair/pokes/Italy 1990 (1990)(US Gold).pok
0002557;/zxdb/sinclair/pokes/Itasundorious (1983)(Hudson Soft).pok
0002559;/zxdb/sinclair/pokes/It's Only Rock 'n' Roll (1983)(K-Tel Productions).pok
0002562;/zxdb/sinclair/pokes/Jack and the Beanstalk (1984)(Thor Computer Software).pok
0002564;/zxdb/sinclair/pokes/Jack the Nipper (1986)(Gremlin Graphics Software).pok
0002566;/zxdb/sinclair/pokes/Jack the Nipper II In Coconut Capers (1987)(Gremlin Graphics Software).pok
0002567;/zxdb/sinclair/pokes/Jackal (1987)(Konami).pok
0002571;/zxdb/sinclair/pokes/Jackson City (1990)(G.LL. Software).pok
0002574;/zxdb/sinclair/pokes/Jai Alai (1991)(Opera Soft).pok
